1342;135;WR 250F;motos;
1344;135;XJR;motos;
1345;135;XT 660R;motos;
1346;135;XTZ 125;motos;
1348;135;MIDNIGHT STAR XVS;motos;
1350;135;YFS;motos;
1360;131;COLHEITADEIRA;carro;
1361;158;PICKUP F75;carro;
1362;17;X12;carro;
1363;59;YES EN 125;motos;
1365;1;BEL AIR;carro;
1366;36;RX;carro;
1369;1;C-14;carro;
1370;155;SRX4;carro;
1372;1;C-15;carro;
1373;1;BRASIL;carro;
1377;18;POLARA;carro;
1380;3;600;carro;
1382;13;F-01;carro;
1383;13;FALCON;carro;
1384;13;GALAXIE;carro;
1386;13;MAVERICK;carro;
1387;13;MODELO A;carro;
1388;13;NEW FIESTA;carro;
1389;82;LINHA FX;carro;
1391;124;GTS;carro;
1392;80;H3;carro;
1393;7;SHADOW;motos;
1394;14;PRIME;carro;
1395;14;TIBURON;carro;
1397;87;JEEP;carro;
1398;87;CJ5;carro;
1399;239;TC;carro;
1404;4;CLASSE CLC;carro;
1405;4;CLASSE CLS;carro;
1408;110;MONTEREY;carro;
1411;114;TOPSPORT;carro;
1412;114;TARGA;carro;
1414;114;X8;carro;
1415;43;370Z;carro;
1418;124;GTB;carro;
1419;124;GTC;carro;
1420;124;GTE;carro;
1421;115;AUSTIN;carro;
1423;24;7TL;carro;
1424;24;19;carro;
1426;175;CONVERS├ìVEL;carro;
1427;17;SUPERMINI;carro;
1428;2;TL;carro;
1429;3;TOPOLINO;carro;
1430;23;SR5;carro;
1431;23;VITZ;carro;
1432;2;VARIANT;carro;
1442;246;XM;motos;
1450;253;LAMBRETA;motos;
1452;164;TRAILER;caminhao;
1453;13;F-12000;caminhao;
1454;57;CANDANGO;carro;
1460;2;SP2;carro;
1461;2;MASCARELLO;caminhao;
1462;2;GRANMICRO;caminhao;
1466;258;RECORB;carro;
1467;2;POLAUTO;carro;
1482;263;ONIBUS;caminhao;
1483;266;GUINDASTE;caminhao;
1508;24;GORDINI;carro;
1509;265;MINX;carro;
1511;266;EMPILHADEIRA;caminhao;
1518;269;SCOOTER;motos;
1519;242;112;caminhao;
1521;27;10000;caminhao;
1522;27;13000;caminhao;
1523;27;14000;caminhao;
1524;27;1600;caminhao;
1525;27;1800;caminhao;
1526;27;4500;caminhao;
1527;27;5000;caminhao;
1528;27;6000;caminhao;
1529;27;7000;caminhao;
1530;27;7500;caminhao;
1531;27;8000;caminhao;
1532;27;8500;caminhao;
1533;27;8700;caminhao;
1534;27;9200;caminhao;
1536;1;D-12000;caminhao;
1537;1;D-13000;caminhao;
1538;1;D-14000;caminhao;
1539;1;19000;caminhao;
1540;1;21000;caminhao;
1541;1;22000;caminhao;
1542;1;D-6000;caminhao;
1543;1;C-60;caminhao;
1544;1;D-40;caminhao;
1545;1;D-60;caminhao;
1546;1;D-70;caminhao;
1549;61;JBC;caminhao;
1550;61;N601;caminhao;
1551;61;N900;caminhao;
1552;3;190;caminhao;
1626;13;CARGO;caminhao;
1627;13;F-11000;caminhao;
1629;13;F-13000;caminhao;
1630;13;F-14000;caminhao;
1631;13;F-16000;caminhao;
1632;13;F-19000;caminhao;
1633;13;F-2000;caminhao;
1634;13;F-21000;caminhao;
1635;13;F-22000;caminhao;
1636;13;F-350;caminhao;
1637;13;F-4;caminhao;
1638;13;F-4000;caminhao;
1639;13;F-7000;caminhao;
1640;13;F-MAXX;caminhao;
1641;1;12-170;caminhao;
1642;1;14-190;caminhao;
1643;1;15-190;caminhao;
1644;1;16-220;caminhao;
1645;1;3500;caminhao;
1646;1;32994;caminhao;
1647;1;6-100;caminhao;
1648;1;6-150;caminhao;
1649;1;7-110;caminhao;
1650;14;HD78;caminhao;
1651;85;CITYCLASS;caminhao;
1652;85;CURSOR;caminhao;
1653;85;DAILY;caminhao;
1661;85;EUROCARGO;caminhao;
1664;85;EUROTECH;caminhao;
1665;85;EUROTRAKKER;caminhao;
1666;85;POWERSTAR;caminhao;
1667;85;STRALIS;caminhao;
1670;85;TECTOR;caminhao;
1671;85;TRAKKER;caminhao;
1672;85;VERTIS;caminhao;
1673;274;TGX;caminhao;
1679;4;1114;caminhao;
1681;4;1215;caminhao;
1682;4;1218;caminhao;
1684;4;1414;caminhao;
1686;4;1420;caminhao;
1687;4;1714;caminhao;
1689;4;1720;caminhao;
1690;4;1721;caminhao;
1691;4;1723;caminhao;
1693;4;1938;caminhao;
1694;4;1944-S;caminhao;
1695;4;2038;caminhao;
1696;4;2418;caminhao;
1697;4;2423;caminhao;
1699;4;2638;caminhao;
1700;4;2726;caminhao;
1701;4;608;caminhao;
1702;4;708;caminhao;
1705;4;712;caminhao;
1707;4;914;caminhao;
1709;4;ACCELO;caminhao;
1710;4;ACTROS;caminhao;
1711;4;ATEGO;caminhao;
1712;4;ATILIS;caminhao;
1713;4;ATRON;caminhao;
1714;4;AXOR;caminhao;
1717;4;L-1117;caminhao;
1718;4;L-1118;caminhao;
1721;4;L-1313;caminhao;
1722;4;L-1314;caminhao;
1724;4;L-1317;caminhao;
1726;4;L-1319;caminhao;
1730;4;L-1514;caminhao;
1732;4;L-1517;caminhao;
1735;4;1520;caminhao;
1744;4;L-2014;caminhao;
1745;4;L-2017;caminhao;
1746;4;L-2213;caminhao;
1747;4;L-2214;caminhao;
1748;4;L-2215;caminhao;
1749;4;L-2216;caminhao;
1750;4;L-2217;caminhao;
1752;4;L-2220;caminhao;
1753;4;L-2225;caminhao;
1754;4;L-2314;caminhao;
1755;4;L-2318;caminhao;
1756;4;L-2325;caminhao;
1757;4;2635;caminhao;
1771;4;LS-1632;caminhao;
1780;4;LS-1941;caminhao;
1783;275;DURASTAR;caminhao;
1784;275;INTERNATIONAL;caminhao;
1792;124;7900;caminhao;
1793;124;9000;caminhao;
1794;124;914;caminhao;
1795;137;R-112;caminhao;
1796;137;R-142;caminhao;
1797;137;T-112;caminhao;
1798;137;T-142;caminhao;
1800;242;380;caminhao;
1801;242;400;caminhao;
1802;242;420;caminhao;
1803;242;440;caminhao;
1804;242;470;caminhao;
1805;242;480;caminhao;
1806;242;111;caminhao;
1807;242;141;caminhao;
1808;242;114;caminhao;
1810;242;230;caminhao;
1811;242;P-250;caminhao;
1812;242;P-270;caminhao;
1813;242;P-310;caminhao;
1814;242;P-340;caminhao;
1817;242;93;caminhao;
1818;242;94;caminhao;
1822;242;143;caminhao;
1823;242;164;caminhao;
1830;242;R-500;caminhao;
1831;242;R-560;caminhao;
1832;242;R-580;caminhao;
1833;242;R-620;caminhao;
1839;277;HOWO;caminhao;
1840;2;11-130;caminhao;
1841;2;11-140;caminhao;
1842;2;12-170;caminhao;
1843;2;12-180;caminhao;
1844;2;13-130;caminhao;
1845;2;13-150;caminhao;
1846;2;13-170;caminhao;
1849;2;14-140;caminhao;
1850;2;14-150;caminhao;
1851;2;14-170;caminhao;
1852;2;14-180;caminhao;
1853;2;14-200;caminhao;
1854;2;14-210;caminhao;
1855;2;14-220;caminhao;
1856;2;15-170;caminhao;
1859;2;16-170;caminhao;
1860;2;16-200;caminhao;
1861;2;16-210;caminhao;
1862;2;16-220;caminhao;
1863;2;16-300;caminhao;
1864;2;17-180;caminhao;
1866;2;17-210;caminhao;
1867;2;17-220;caminhao;
1869;2;17-280;caminhao;
1870;2;17-300;caminhao;
1871;2;17-310;caminhao;
1873;2;17-330;caminhao;
1874;2;18-310;caminhao;
1876;2;19-330;caminhao;
1878;2;19-390;caminhao;
1879;2;22-140;caminhao;
1880;2;22-160;caminhao;
1881;2;22-210;caminhao;
1882;2;23-210;caminhao;
1883;2;23-220;caminhao;
1884;2;23-250;caminhao;
1885;2;23-310;caminhao;
1886;2;24-220;caminhao;
1888;2;24-280;caminhao;
1890;2;24-330;caminhao;
1893;2;25-390;caminhao;
1894;2;26-220;caminhao;
1896;2;26-280;caminhao;
1897;2;26-300;caminhao;
1898;2;26-310;caminhao;
1900;2;26-390;caminhao;
1902;2;31-280;caminhao;
1903;2;31-310;caminhao;
1905;2;31-330;caminhao;
1907;2;31-390;caminhao;
1908;2;35-300;caminhao;
1909;2;40-300;caminhao;
1912;2;29373;caminhao;
1913;2;33025;caminhao;
1914;2;7-100;caminhao;
1915;2;7-110;caminhao;
1916;2;33055;caminhao;
1917;2;8-100;caminhao;
1918;2;8-120;caminhao;
1919;2;8-140;caminhao;
1924;2;L-80;caminhao;
1925;53;FH SERIES;caminhao;
1926;53;FH GLOBETROTTER SERIES;caminhao;
1938;53;FM SERIES;caminhao;
1944;53;FMX SERIES;caminhao;
1951;53;N SERIES;caminhao;
1953;53;NH SERIES;caminhao;
1954;53;NL SERIES;caminhao;
1956;53;VM SERIES;caminhao;
1967;176;ATV;motos;
1968;176;JAGUAR;motos;
1970;176;RT;motos;
1971;23;ETIOS;carro;
1972;1;ONIX;carro;
1973;14;HB20;carro;
1975;36;330;carro;
1976;36;520;carro;
1978;36;730;carro;
1980;36;M1;carro;
1982;36;SERIE Z;carro;
1983;4;CLASSE SLK;carro;
1984;4;CLASSE C;carro;
1985;4;CLASSE E;carro;
1986;4;CLASSE CL;carro;
1987;4;CLASSE CLK;carro;
1988;4;CLASSE S;carro;
1989;4;CLASSE SL;carro;
1990;4;CLASSE SLS;carro;
1991;4;CLASSE G;carro;
1992;4;CLASSE GL;carro;
1993;4;CLASSE M;carro;
1994;2;11-160;caminhao;
1995;2;12-140;caminhao;
1996;2;17-230;caminhao;
1997;2;24-230;caminhao;
1998;2;28-440;caminhao;
1999;2;29-440;caminhao;
2000;2;31-440;caminhao;
2001;2;33-440;caminhao;
2002;2;16-180;caminhao;
2003;2;17-240;caminhao;
2004;2;17-260;caminhao;
2005;2;18-320;caminhao;
2006;2;18-330;caminhao;
2007;2;15-210;caminhao;
2011;281;ZS 200;motos;
2012;282;BW 125;motos;
2016;4;1516;caminhao;
2018;4;1935;caminhao;
2019;4;2555;caminhao;
2020;4;0-400;caminhao;
2021;284;BI-TREM;caminhao;
2022;285;BITREM;caminhao;
2023;4;1513;caminhao;
2024;1;D-1200;caminhao;
2025;13;F-3500;caminhao;
2026;13;F-600;caminhao;
2027;4;2219;caminhao;
2028;4;1313;caminhao;
2029;85;35-10;caminhao;
2032;288;1500;carro;
2033;1;MARTA-ROCHA;caminhao;
2038;4;1929;caminhao;
2040;254;KART;motos;
2042;242;124;caminhao;
2051;4;1618;caminhao;
2052;4;1934;caminhao;
2053;4;1924;caminhao;
2054;4;1634;caminhao;
2057;7;DREAM;motos;
2058;135;RX;motos;
2060;13;F-400;caminhao;
2061;14;EQUUS;carro;
2062;270;MOTOR-HOME;caminhao;
2064;292;PA CARREGADEIRA;caminhao;
2065;294;WALK MACHINE;motos;
2067;12;350 GT;carro;
2068;12;400 GT;carro;
2069;12;MIURA;carro;
2070;12;ISLERO;carro;
2071;12;ESPADA;carro;
2072;12;COUNTACH;carro;
2073;12;DIABLO;carro;
2074;12;ZAGATO;carro;
2075;12;ALAR;carro;
2076;12;LM002;carro;
2077;12;REVENTON;carro;
2078;12;ANKONIAN;carro;
2080;12;AVENTADOR;carro;
2081;12;SESTO ELEMENTO;carro;
2082;15;J3 TURIN;carro;
2083;15;J2;carro;
2084;24;SANDERO GT;carro;
2085;263;MICRO-ONIBUS;caminhao;
2087;1;SPIN;carro;
2088;1;TRAILBLAZER;carro;
2097;5;C3 PICASSO;carro;
2098;5;GRAND C4 PICASSO;carro;
2099;5;JUMPER MINIBUS;carro;
2100;5;JUMPER VETRATO;carro;
2101;22;207 SEDAN;carro;
2102;22;207 QUIKSILVER;carro;
2103;22;207 ESCAPADE;carro;
2104;22;308 CC;carro;
2105;22;BOXER PASSAGEIRO;carro;
2106;13;NEW FIESTA SEDAN;carro;
2108;13;TRANSIT PASSAGEIRO;carro;
2109;13;TRANSIT CHASSI;carro;
2110;32;A4 AVANT;carro;
2111;32;S4 AVANT;carro;
2112;32;A5 SPORTBACK;carro;
2113;32;A5 CABRIOLET;carro;
2114;32;S5 COUPE;carro;
2115;32;S5 SPORTBACK;carro;
2116;32;S5 CABRIOLET;carro;
2117;32;A6 AVANT;carro;
2118;32;A6 ALLROAD;carro;
2119;32;S6 AVANT;carro;
2120;32;S7;carro;
2121;32;TT ROADSTER;carro;
2122;32;TT RS;carro;
2123;32;TT RS ROADSTER;carro;
2124;32;TTS ROADSTER;carro;
2125;32;R8 SPYDER;carro;
2126;32;R8 GT;carro;
2127;32;R8 GT SPYDER;carro;
2129;10;F12;carro;
2130;10;458 SPIDER;carro;
2131;10;458 ITALIA;carro;
2132;10;FF;carro;
2133;10;599;carro;
2134;10;SA;carro;
2135;10;CHALLENGE;carro;
2136;10;SUPERAMERICA;carro;
2137;10;F430 SPIDER;carro;
2138;10;430;carro;
2139;10;612 SESSANTA;carro;
2140;10;599 GTB;carro;
2141;10;SCUDERIA SPIDER;carro;
2142;10;512;carro;
2143;10;456 GT;carro;
2144;10;348 GTS;carro;
2145;10;348 SPIDER;carro;
2146;10;F355;carro;
2147;10;F355 SPIDER;carro;
2148;10;F50;carro;
2149;10;355 SPIDER;carro;
2150;10;360 MODENA;carro;
2151;111;PAJERO FULL;carro;
2152;111;PAJERO DAKAR;carro;
2153;111;PAJERO TR4;carro;
2154;111;LANCER SPORTBACK;carro;
2155;111;LANCER EVOLUTION;carro;
2156;111;L200 TRITON SAVANA;carro;
2157;111;L200 TRITON;carro;
2159;43;LIVINA X-GEAR;carro;
2160;43;GRAND LIVINA;carro;
2161;21;NEW ACTYON SPORTS;carro;
2162;23;PRIUS;carro;
2163;114;SPORT;carro;
2164;114;MTS;carro;
2165;114;SPIDER;carro;
2166;114;KABRIO;carro;
2167;114;SAGA;carro;
2168;114;SAGA II;carro;
2169;114;787;carro;
2170;114;X11;carro;
2171;295;GAIOLA;carro;
2172;7;HERO;motos;
2173;7;NC 700X;motos;
2174;135;DRAG STAR;motos;
2175;18;NITRO;carro;
2176;18;CHALLENGER;carro;
2177;18;DART;carro;
2178;18;LE BARON;carro;
2179;18;CORDOBA;carro;
2180;18;CHARGER;carro;
2181;19;WINDSOR;carro;
2183;19;CROSSFIRE;carro;
2184;19;CORDOBA;carro;
2185;155;ESCALADE;carro;
2186;41;RIVIERA;carro;
2187;41;COUPE;carro;
2188;41;CENTURY;carro;
2189;41;APOLLO;carro;
2190;41;CENTURION;carro;
2191;41;EIGHT;carro;
2192;41;ELECTRA;carro;
2193;41;ESTATE WAGON;carro;
2194;41;GRAN SPORT;carro;
2195;41;GSX;carro;
2196;41;INVICTA;carro;
2197;41;LESABRE;carro;
2198;41;LIMITED;carro;
2199;41;PARK AVENUE;carro;
2200;41;RAINIER;carro;
2201;41;REATTA;carro;
2202;41;REGAL;carro;
2203;41;RENDEZVOUS;carro;
2204;41;ROADMASTER;carro;
2205;41;ROYAUM;carro;
2206;41;SKYHAWK;carro;
2207;41;SKYLARK;carro;
2208;41;SOMERSET;carro;
2209;41;SPECIAL;carro;
2210;41;SPORT WAGON;carro;
2211;41;SUPER;carro;
2212;41;TERRAZA;carro;
2213;41;WILDCAT;carro;
2214;41;LACROSSE;carro;
2215;41;ENCLAVE;carro;
2217;41;GL8;carro;
2218;41;HRV;carro;
2219;41;LUCERNE;carro;
2220;170;BAIO;motos;
2221;170;KDX;motos;
2222;170;ZXI 1100;Nautica;
2223;59;B-KING GSX 1300;motos;
2225;242;113;caminhao;
2227;281;125 ZS;motos;
2230;13;SIERRA;carro;
2231;51;BROUGHAM;carro;
2232;51;CHAIRMAN;carro;
2233;51;DAMAS;carro;
2234;51;GENTRA;carro;
2235;51;MAEPSY;carro;
2236;51;ISTANA;carro;
2237;51;KALOS;carro;
2238;51;KORANDO;carro;
2239;51;LACETTI;carro;
2240;51;LEMANS;carro;
2242;51;MATIZ;carro;
2243;51;MUSSO;carro;
2244;51;NEXIA;carro;
2245;51;REZZO;carro;
2246;51;ROYALE PRINCE;carro;
2247;51;ROYALE SALON;carro;
2248;51;STATESMAN;carro;
2249;51;TOSCA;carro;
2250;51;WINSTORM;carro;
2252;158;RURAL;carro;
2253;18;D100;carro;
2255;4;1525;caminhao;
2256;4;2621;caminhao;
2259;4;170;carro;
2261;18;CUSTOM ROYAL;carro;
2262;1;CLUB COUPE;carro;
2263;18;MAGNUM;carro;
2264;1;GMC 100;carro;
2265;69;SOLSTICE;carro;
2266;158;ITAMARATY;carro;
2267;86;MARK V;carro;
2268;124;GT;carro;
2269;145;CHAMPION;carro;
2270;3;BALILLA;carro;
2271;158;INTERLAGOS;carro;
2272;17;X15;carro;
2273;13;F-85;carro;
2274;70;SPEEDSTER 356;carro;
2275;88;TOPIC FURGAO;carro;
2276;88;TOPIC ESCOLAR;carro;
2279;4;300D;carro;
2280;4;CLASSE TE;carro;
2283;23;T-100;carro;
2285;178;SR;motos;
2286;194;DY50;motos;
2287;212;NAKED;motos;
2288;212;RACER;motos;
2289;212;TEXAS;motos;
2293;7;CRF 110/150;motos;
2294;24;MEGANE SEDAN;carro;
2295;32;A4 CABRIOLET;carro;
2297;3;210;caminhao;
2298;82;LINHA G;carro;
2299;82;LINHA G COUPE;carro;
2300;82;LINHA G CONVERSIVEL;carro;
2301;82;LINHA M;carro;
2302;82;LINHA EX;carro;
2303;82;LINHA JX;carro;
2304;82;LINHA QX;carro;
2305;86;MODELOS XF;carro;
2306;86;F-TYPE;carro;
2307;86;MARK VII;carro;
2308;86;MARK VIII;carro;
2309;86;MARK IX;carro;
2310;86;MARK X;carro;
2311;86;E-TYPE;carro;
2312;86;C-TYPE;carro;
2313;86;D-TYPE;carro;
2314;86;MARK I;carro;
2315;86;MARK II;carro;
2316;135;XJ6;motos;
2317;135;LANDER XTZ 250;motos;
2327;135;ALBA;motos;
2328;135;FROG;motos;
2329;135;LIBERO;motos;
2330;135;GLADIATOR;motos;
2331;135;MEST;motos;
2332;135;ECCY;motos;
2333;135;PASSOL;motos;
2334;135;EC-02;motos;
2335;135;YZ 85LW;motos;
2336;135;V-STAR;motos;
2338;135;PAS;motos;
2339;135;AEROX;motos;
2340;135;MORPHOUS;motos;
2341;135;XF50X;motos;
2343;135;LAGEND;motos;
2344;135;TZR;motos;
2345;135;QT50;motos;
2346;124;GT4R;carro;
2347;124;SPYDER;carro;
2348;124;GTI;carro;
2349;124;AM1;carro;
2350;124;AM2;carro;
2351;124;AM3;carro;
2352;124;AM4;carro;
2353;124;AMV;carro;
2354;242;110;caminhao;
2355;242;LK-140;caminhao;
2357;242;L-80;caminhao;
2358;242;B-110;caminhao;
2359;242;BR-115;caminhao;
2362;242;B-111;caminhao;
2363;242;BR-116;caminhao;
2364;242;81;caminhao;
2365;242;82;caminhao;
2366;242;92;caminhao;
2367;242;142;caminhao;
2370;242;144;caminhao;
2372;242;L-71;caminhao;
2373;242;L-75;caminhao;
2374;242;L-76;caminhao;
2375;242;P-330;caminhao;
2376;234;SHARK;motos;
2377;7;ACTY;carro;
2378;7;AIRWAVE;carro;
2379;7;ASCOT;carro;
2380;7;BALLADE;carro;
2381;7;BEAT;carro;
2382;7;CR-X;carro;
2383;7;CONCERTO;carro;
2384;7;CR-Z;carro;
2385;7;DOMANI;carro;
2386;7;EDIX;carro;
2387;7;ELEMENT;carro;
2388;7;EV PLUS;carro;
2389;7;FCX;carro;
2390;7;FR-V;carro;
2391;7;FURY;motos;
2392;7;HR-V;carro;
2393;7;HSC;carro;
2394;7;INSIGHT;carro;
2396;25;TL;carro;
2397;7;LIFE DUNK;carro;
2398;7;LOGO;carro;
2399;7;MOBILIO;carro;
2400;25;MDX;carro;
2401;7;ORTHIA;carro;
2402;7;PARTNER VAN;carro;
2403;7;PILOT;carro;
2404;7;RIDGELINE;carro;
2405;7;S2000;carro;
2406;7;S600;carro;
2407;7;S500;carro;
2408;7;S800;carro;
2409;7;STEPWGN;carro;
2410;7;STREAM;carro;
2411;7;THATS;carro;
2412;7;VAMOZ;carro;
2413;7;Z;carro;
2414;7;ZEST;carro;
2416;7;STUNNER;motos;
2417;7;CB 50;motos;
2419;7;BOLDOR CB 900;motos;
2420;7;CBF 600;motos;
2421;7;CBR 400RR;motos;
2423;7;CBX 1000;motos;
2424;7;CD 125;motos;
2425;7;ML 125;motos;
2426;7;NSR 500;motos;
2428;7;RC;motos;
2430;7;PAN-EUROPEAN ST;motos;
2432;7;TURUNA 125;motos;
2433;7;VTR;motos;
2436;7;AFRICA TWIN XRV 750;motos;
2437;297;MZ 250;motos;
2438;297;KAPRA;motos;
2439;297;RALLYE;motos;
2440;297;PASSEIO;motos;
2441;59;AERIO;carro;
2442;59;ALTO;carro;
2443;59;APV;carro;
2444;59;KEI;carro;
2445;59;LAPIN;carro;
2446;59;MR WAGON;carro;
2447;59;XL-7;carro;
2448;59;VERONA;carro;
2449;59;BANDIT 400;motos;
2450;59;BANDIT 600;motos;
2452;59;BANDIT GSF 750;motos;
2453;59;BANDIT 1200;motos;
2455;59;HAYABUSA;motos;
2456;59;INTRUDER CUSTOM;motos;
2457;59;RV;motos;
2458;59;SV;motos;
2459;59;MARAUDER VZ;motos;
2460;7;CG CARGO/JOB;motos;
2462;27;EXPLORER;motos;
2465;13;F-750;caminhao;
2466;4;1625;caminhao;
2467;170;ELIMINATOR;motos;
2468;170;GTR;motos;
2469;170;KLE;motos;
2470;170;KLR;motos;
2471;170;SUPER SHERPA;motos;
2472;170;ZRX;motos;
2473;170;ZR;motos;
2474;170;NINJA 1400;motos;
2475;135;FS1;motos;
2476;203;HB-50;motos;
2477;158;JEEP CJ;carro;
2478;4;2013;caminhao;
2479;22;306 CABRIOLET;carro;
2480;7;PC 50;motos;
2481;7;CG 125;motos;
2483;4;312;caminhao;
2484;57;BELCAR;carro;
2485;90;M715;carro;
2488;85;80S;caminhao;
2490;13;F-6;caminhao;
2491;7;PACIFIC COAST;motos;
2492;22;407 SW;carro;
2493;22;307 CC;carro;
2495;7;CG TODAY;motos;
2496;59;GT;motos;
2497;242;490;caminhao;
2499;1;STYLELINE;carro;
2500;13;ANGLIA;carro;
2501;135;FZR1000;motos;
2502;59;GSI;motos;
2503;213;AMAZONAS;motos;
2504;68;180;caminhao;
2506;4;1622;caminhao;
2507;4;1524;caminhao;
2508;26;GT2;carro;
2509;1;YUKON;carro;
2510;54;SPORTSMAN;carro;
2511;7;CB 125;motos;
2512;4;1630;caminhao;
2513;4;1932;caminhao;
2514;24;21 NEVADA;carro;
2515;11;VEYRON;carro;
2516;10;ENZO;carro;
2517;22;306 SW;carro;
2518;132;PHOENIX 50;motos;
2519;132;INDIANAPOLIS 200;motos;
2520;132;F35/F40;motos;
2521;132;X2 250;motos;
2522;132;MAX 150;motos;
2523;132;NEW WAVE 125;motos;
2524;132;EXPLORER 150;motos;
2525;135;XS400;motos;
2527;135;RD 350 VIUVA NEGRA;motos;
2528;28;TI 80;carro;
2530;132;XY 250;motos;
2531;4;1316;caminhao;
2532;70;SPYDER 550;carro;
2533;10;380 GTB;carro;
2534;149;T-5;carro;
2535;242;133;caminhao;
2536;18;KINGSWAY;carro;
2537;1;SSR;carro;
2538;1;MATRA;caminhao;
2539;4;1111;caminhao;
2540;1;IMPALA;carro;
2541;22;208;carro;
2542;1;GRAND BLAZER;carro;
2544;59;JOB;motos;
2545;299;RED HUNTER;motos;
2546;299;W/NG;motos;
2547;299;M2F;motos;
2548;299;GOLDEN ARROW;motos;
2549;1;COE;caminhao;
2550;13;COE;caminhao;
2551;3;130;caminhao;
2552;13;F-8;caminhao;
2554;59;AE 50;motos;
2555;53;100 SERIES;carro;
2558;53;200 SERIES;carro;
2559;53;300 SERIES;carro;
2561;53;66;carro;
2562;53;700 SERIES;carro;
2563;53;AMAZON;carro;
2564;53;C303;carro;
2566;53;DUETT;carro;
2567;53;L3314;carro;
2568;53;OV 4;carro;
2569;53;P1800;carro;
2570;53;SUGGA;carro;
2571;13;TT;carro;
2572;5;ONCE;carro;
2573;13;DE LUXE;carro;
2574;13;CUSTOM;carro;
2575;13;T-BUCKET;carro;
2576;17;G15;carro;
2577;2;CONSTELLATION;caminhao;
2578;2;DELIVERY;caminhao;
2579;2;WORKER;caminhao;
2588;111;PAJERO FULL 3D;carro;
2589;111;PAJERO SPORT;carro;
2590;36;120 CABRIO;carro;
2591;36;320 TOURING;carro;
2592;36;330 CABRIO;carro;
2593;36;SERIE 5 TOURING;carro;
2594;36;SERIE 6 CABRIO;carro;
2595;36;SERIE M CONVERSIVEL;carro;
2596;36;M5 TOURING;carro;
2597;36;SERIE Z ROADSTER;carro;
2599;13;KA SPORT;carro;
2600;2;CC;carro;
2601;4;321;caminhao;
2602;4;1317;caminhao;
2603;3;180;caminhao;
2605;16;CERATO KOUP;carro;
2607;1;ASTRO;carro;
2608;23;COROLLA XRS;carro;
2609;23;ETIOS SEDAN;carro;
2611;13;FREESTYLE;carro;
2612;110;COUGAR;carro;
2615;102;XUV 500;carro;
2616;102;RODEO;motos;
2617;102;DURO;motos;
2618;102;XYLO;carro;
2619;102;BOLERO;carro;
2620;102;THAR;carro;
2621;102;AXE;carro;
2622;102;LEGEND;carro;
2623;87;CJ3;carro;
2624;102;ARMADA;carro;
2625;102;CHASSI;carro;
2626;102;SCORPIO PICK-UP;carro;
2627;6;STAR TRUCK;carro;
2628;6;STAR;carro;
2629;6;STAR VAN CARGO;carro;
2630;6;STAR VAN PASSAGEIROS;carro;
2631;7;DUTY;motos;
2632;141;ALVORADA;carro;
2633;141;CHAMBORD;carro;
2637;141;PROFISSIONAL;carro;
2639;141;VEDETTE;carro;
2640;141;ARONDE;carro;
2641;141;1200S;carro;
2642;141;1000;carro;
2645;14;HB20X;carro;
2646;14;HB20S;carro;
2648;1;MONZA;carro;
2649;1;CHEVETTE;carro;
2650;98;X60;carro;
2651;1;TRAX;carro;
2652;36;118;carro;
2653;36;120;carro;
2654;36;130;carro;
2655;36;BAVARIA;carro;
2656;36;C-2800;carro;
2657;36;318;carro;
2658;36;320;carro;
2659;36;318 CABRIO;carro;
2660;36;325 CABRIO;carro;
2661;36;530;carro;
2662;36;540;carro;
2663;36;550;carro;
2664;36;740;carro;
2665;36;750;carro;
2666;36;760;carro;
2667;340;150;motos;
2668;341;WAKE 500;motos;
2669;341;OUTCROSS;motos;
2670;341;JOY PLUS;motos;
2671;341;PASSION;motos;
2672;341;TREND;motos;
2673;341;PIT BULL;motos;
2674;341;BRUTTUS;motos;
2675;341;MATRIX 4X4;carro;
2676;342;UFO 50;motos;
2677;342;LF250ST;motos;
2678;342;FOX 150R;motos;
2679;342;LF400ST;motos;
2680;342;VR 150 WIND;motos;
2681;342;HERCULES 200;motos;
2682;342;ONIX 50R;motos;
2683;342;HS 150 FIRE;motos;
2684;132;JET 50;motos;
2685;132;RETRO 50;motos;
2686;132;NEW 50;motos;
2687;132;EAGLE 50;motos;
2688;132;SUPER SMART 50;motos;
2689;132;NEW 200;motos;
2690;132;CARGO 200;motos;
2691;132;BRAVO 200;motos;
2692;132;STRONG 250;motos;
2693;132;FUTURE 150;motos;
2694;132;A7;carro;
2695;132;A9;carro;
2696;132;A9 CARGO;carro;
2697;132;T20;carro;
2698;132;T20 BAU;carro;
2699;132;T22;carro;
2700;343;KN 150;motos;
2701;343;KN 125 S;motos;
2702;343;KN 50 S;motos;
2703;209;IZY 50;motos;
2704;64;SUPER 90 COUPE;carro;
2705;17;X20;carro;
2706;17;ITAIPU;carro;
2707;17;G800;carro;
2708;17;XEF;carro;
2709;17;MOTOMACHINE;carro;
2710;17;BUGATO;carro;
2711;17;QT;carro;
2712;266;ESCAVADEIRA;caminhao;
2713;266;MUNCK;caminhao;
2714;266;GUINCHO;caminhao;
2715;266;CARREGADEIRA;caminhao;
2716;57;CAICARA;carro;
2717;57;CARCARA;carro;
2718;57;FISSORE;carro;
2719;57;MALZONI;carro;
2720;57;VEMAGUET;carro;
2721;7;PCX;motos;
2723;266;MOTONIVELADORA;caminhao;
